Approach,Model,Corruption Type,Date,Training Time,Fscore
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-15 08:05:48.497525,1601.3003976345062,0.938810031354417
DefaultAug+S&P,Xception,elastic_3,2024-04-15 08:05:51.050834,1601.3003976345062,0.9040112323489023
DefaultAug+S&P,Xception,fog_3,2024-04-15 08:05:53.640046,1601.3003976345062,0.846238240494104
DefaultAug+S&P,Xception,frost_3,2024-04-15 08:05:56.196311,1601.3003976345062,0.8493171143036863
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-15 08:05:58.755294,1601.3003976345062,0.8934513314897783
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-15 08:06:01.307094,1601.3003976345062,0.911507723971078
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-15 08:06:03.873835,1601.3003976345062,0.8737562285552304
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-15 08:06:06.448184,1601.3003976345062,0.9153143900914976
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-15 08:06:09.037565,1601.3003976345062,0.9275176994895874
DefaultAug+S&P,Xception,motion_blur_3,2024-04-15 08:06:11.624386,1601.3003976345062,0.812033023183632
DefaultAug+S&P,Xception,pixelate_3,2024-04-15 08:06:14.188896,1601.3003976345062,0.9497144855030096
DefaultAug+S&P,Xception,saturate_3,2024-04-15 08:06:16.765490,1601.3003976345062,0.9345879496947876
DefaultAug+S&P,Xception,shot_noise_3,2024-04-15 08:06:19.332943,1601.3003976345062,0.9047974033080936
DefaultAug+S&P,Xception,snow_3,2024-04-15 08:06:21.905940,1601.3003976345062,0.8494682108998166
DefaultAug+S&P,Xception,spatter_3,2024-04-15 08:06:24.481190,1601.3003976345062,0.8237964653428582
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-15 08:06:27.061357,1601.3003976345062,0.9206422457144108
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-15 08:06:29.631906,1601.3003976345062,0.9117616666387148
DefaultAug+S&P,Xception,brightness_3,2024-04-15 08:29:33.216730,1378.6295020580292,0.9150545605377924
DefaultAug+S&P,Xception,contrast_3,2024-04-15 08:29:35.807783,1378.6295020580292,0.6199781587993966
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-15 08:29:38.397852,1378.6295020580292,0.925136518318572
DefaultAug+S&P,Xception,elastic_3,2024-04-15 08:29:41.003587,1378.6295020580292,0.8933469574441817
DefaultAug+S&P,Xception,fog_3,2024-04-15 08:29:43.596805,1378.6295020580292,0.7912610593595911
DefaultAug+S&P,Xception,frost_3,2024-04-15 08:29:46.186712,1378.6295020580292,0.8362508840981988
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-15 08:29:48.776028,1378.6295020580292,0.8865576598138054
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-15 08:29:51.355017,1378.6295020580292,0.908488256444026
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-15 08:29:53.945461,1378.6295020580292,0.8927492907183014
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-15 08:29:56.558616,1378.6295020580292,0.8993620180724342
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-15 08:29:59.164222,1378.6295020580292,0.9094456994607404
DefaultAug+S&P,Xception,motion_blur_3,2024-04-15 08:30:01.777740,1378.6295020580292,0.8313339967519727
DefaultAug+S&P,Xception,pixelate_3,2024-04-15 08:30:04.443705,1378.6295020580292,0.925360719267687
DefaultAug+S&P,Xception,saturate_3,2024-04-15 08:30:07.049929,1378.6295020580292,0.9030609938615016
DefaultAug+S&P,Xception,shot_noise_3,2024-04-15 08:30:09.641642,1378.6295020580292,0.9084802080185084
DefaultAug+S&P,Xception,snow_3,2024-04-15 08:30:12.294822,1378.6295020580292,0.8586350384618628
DefaultAug+S&P,Xception,spatter_3,2024-04-15 08:30:14.885051,1378.6295020580292,0.8393970825911982
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-15 08:30:17.475751,1378.6295020580292,0.9158225368807872
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-15 08:30:20.058186,1378.6295020580292,0.899927712480838
DefaultAug+S&P,Xception,brightness_3,2024-04-15 08:52:33.132940,1328.0769717693329,0.8949126072261931
DefaultAug+S&P,Xception,contrast_3,2024-04-15 08:52:35.717401,1328.0769717693329,0.6342996994650318
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-15 08:52:38.301331,1328.0769717693329,0.9032038414449652
DefaultAug+S&P,Xception,elastic_3,2024-04-15 08:52:40.941911,1328.0769717693329,0.8764153818824276
DefaultAug+S&P,Xception,fog_3,2024-04-15 08:52:43.549194,1328.0769717693329,0.7930604445351838
DefaultAug+S&P,Xception,frost_3,2024-04-15 08:52:46.140677,1328.0769717693329,0.8237378349350504
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-15 08:52:48.730684,1328.0769717693329,0.8713078743618008
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-15 08:52:51.312671,1328.0769717693329,0.888008211284054
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-15 08:52:53.907684,1328.0769717693329,0.8764016834814623
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-15 08:52:56.502170,1328.0769717693329,0.8774769718290948
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-15 08:52:59.087318,1328.0769717693329,0.8954784078695663
DefaultAug+S&P,Xception,motion_blur_3,2024-04-15 08:53:01.667366,1328.0769717693329,0.8254454300921192
DefaultAug+S&P,Xception,pixelate_3,2024-04-15 08:53:04.240697,1328.0769717693329,0.907066733695074
DefaultAug+S&P,Xception,saturate_3,2024-04-15 08:53:06.835491,1328.0769717693329,0.8861582022173643
DefaultAug+S&P,Xception,shot_noise_3,2024-04-15 08:53:09.416074,1328.0769717693329,0.8910094609241739
DefaultAug+S&P,Xception,snow_3,2024-04-15 08:53:12.020293,1328.0769717693329,0.8306366974881856
DefaultAug+S&P,Xception,spatter_3,2024-04-15 08:53:14.611033,1328.0769717693329,0.8042903143206626
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-15 08:53:17.212362,1328.0769717693329,0.895441751532819
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-15 08:53:19.800223,1328.0769717693329,0.8808762594705939
DefaultAug+S&P,Xception,brightness_3,2024-04-15 09:16:32.943685,1387.3784482479095,0.9157833662950884
DefaultAug+S&P,Xception,contrast_3,2024-04-15 09:16:36.486185,1387.3784482479095,0.6561735124215793
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-15 09:16:39.085743,1387.3784482479095,0.9121882002056688
DefaultAug+S&P,Xception,elastic_3,2024-04-15 09:16:41.688808,1387.3784482479095,0.8804643942423253
DefaultAug+S&P,Xception,fog_3,2024-04-15 09:16:44.294655,1387.3784482479095,0.8018017958688937
DefaultAug+S&P,Xception,frost_3,2024-04-15 09:16:46.914243,1387.3784482479095,0.8455613833356541
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-15 09:16:49.528437,1387.3784482479095,0.8672930960213854
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-15 09:16:52.133043,1387.3784482479095,0.8926273754426524
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-15 09:16:54.755582,1387.3784482479095,0.880767045791164
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-15 09:16:57.376488,1387.3784482479095,0.8902676779098334
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-15 09:16:59.980467,1387.3784482479095,0.900860160207522
DefaultAug+S&P,Xception,motion_blur_3,2024-04-15 09:17:02.580005,1387.3784482479095,0.8118698669582056
DefaultAug+S&P,Xception,pixelate_3,2024-04-15 09:17:05.180656,1387.3784482479095,0.9209917435044972
DefaultAug+S&P,Xception,saturate_3,2024-04-15 09:17:07.787938,1387.3784482479095,0.896447458117357
DefaultAug+S&P,Xception,shot_noise_3,2024-04-15 09:17:10.397597,1387.3784482479095,0.9005728844291726
DefaultAug+S&P,Xception,snow_3,2024-04-15 09:17:13.005561,1387.3784482479095,0.8395572208518021
DefaultAug+S&P,Xception,spatter_3,2024-04-15 09:17:15.632626,1387.3784482479095,0.8092000678264999
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-15 09:17:18.246807,1387.3784482479095,0.9091001472675442
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-15 09:17:20.860814,1387.3784482479095,0.8868789918406119
DefaultAug+S&P,Xception,brightness_3,2024-04-15 09:44:14.612074,1608.6117451190948,0.9398835929166222
DefaultAug+S&P,Xception,contrast_3,2024-04-15 09:44:18.180495,1608.6117451190948,0.7791020873618616
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-15 09:44:20.896793,1608.6117451190948,0.955796476517148
DefaultAug+S&P,Xception,elastic_3,2024-04-15 09:44:23.479787,1608.6117451190948,0.9249779236158792
DefaultAug+S&P,Xception,fog_3,2024-04-15 09:44:26.084217,1608.6117451190948,0.889121259595953
DefaultAug+S&P,Xception,frost_3,2024-04-15 09:44:28.677021,1608.6117451190948,0.8649215183211414
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-15 09:44:31.284665,1608.6117451190948,0.8916937065366826
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-15 09:44:33.889621,1608.6117451190948,0.9386476209897184
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-15 09:44:36.500155,1608.6117451190948,0.8771978260860441
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-15 09:44:39.099348,1608.6117451190948,0.9000901652109917
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-15 09:44:41.705318,1608.6117451190948,0.9294713948533376
DefaultAug+S&P,Xception,motion_blur_3,2024-04-15 09:44:44.327758,1608.6117451190948,0.8644085300108261
DefaultAug+S&P,Xception,pixelate_3,2024-04-15 09:44:46.937199,1608.6117451190948,0.947381707301924
DefaultAug+S&P,Xception,saturate_3,2024-04-15 09:44:49.789013,1608.6117451190948,0.9367288054436312
DefaultAug+S&P,Xception,shot_noise_3,2024-04-15 09:44:52.414652,1608.6117451190948,0.9115571885644383
DefaultAug+S&P,Xception,snow_3,2024-04-15 09:44:55.027082,1608.6117451190948,0.8472763676619669
DefaultAug+S&P,Xception,spatter_3,2024-04-15 09:44:57.636752,1608.6117451190948,0.832399698696076
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-15 09:45:00.235447,1608.6117451190948,0.924920527032494
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-15 09:45:02.848252,1608.6117451190948,0.9249851618129868
DefaultAug+S&P,Xception,brightness_3,2024-04-15 10:13:45.613926,1717.03742313385,0.9277647766806002
DefaultAug+S&P,Xception,contrast_3,2024-04-15 10:13:49.147317,1717.03742313385,0.7236073720783305
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-15 10:13:51.747769,1717.03742313385,0.9453252967888436
DefaultAug+S&P,Xception,elastic_3,2024-04-15 10:13:54.331575,1717.03742313385,0.9130125221886332
DefaultAug+S&P,Xception,fog_3,2024-04-15 10:13:56.923265,1717.03742313385,0.8464041276718076
DefaultAug+S&P,Xception,frost_3,2024-04-15 10:13:59.519203,1717.03742313385,0.8086875866384331
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-15 10:14:02.113436,1717.03742313385,0.8979580597535094
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-15 10:14:04.724716,1717.03742313385,0.9227770335670142
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-15 10:14:07.315063,1717.03742313385,0.9088798518258284
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-15 10:14:09.899087,1717.03742313385,0.9210370455650766
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-15 10:14:12.487495,1717.03742313385,0.9286508690645584
DefaultAug+S&P,Xception,motion_blur_3,2024-04-15 10:14:15.079126,1717.03742313385,0.8256271187035923
DefaultAug+S&P,Xception,pixelate_3,2024-04-15 10:14:17.667126,1717.03742313385,0.9470613298578844
DefaultAug+S&P,Xception,saturate_3,2024-04-15 10:14:20.263955,1717.03742313385,0.9348019314172584
DefaultAug+S&P,Xception,shot_noise_3,2024-04-15 10:14:22.864399,1717.03742313385,0.9304679885715916
DefaultAug+S&P,Xception,snow_3,2024-04-15 10:14:25.458855,1717.03742313385,0.8510797139495109
DefaultAug+S&P,Xception,spatter_3,2024-04-15 10:14:28.073176,1717.03742313385,0.845095134217676
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-15 10:14:30.690911,1717.03742313385,0.9417750469478988
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-15 10:14:33.293320,1717.03742313385,0.9252703816546566
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 10:49:41.505342,1690.0716948509216,0.913306665479546
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 10:49:43.878130,1690.0716948509216,0.448215414639952
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 10:49:46.269343,1690.0716948509216,0.8452177128291101
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 10:49:48.663178,1690.0716948509216,0.8060752764411887
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 10:49:51.030769,1690.0716948509216,0.6651945916954665
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 10:49:53.407918,1690.0716948509216,0.8067282551084946
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 10:49:55.786420,1690.0716948509216,0.8485628289230798
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 10:49:58.170545,1690.0716948509216,0.7775952753682621
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 10:50:00.553785,1690.0716948509216,0.9064712307459388
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 10:50:02.974883,1690.0716948509216,0.8544170210559587
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 10:50:05.369240,1690.0716948509216,0.9072916737736508
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 10:50:07.761423,1690.0716948509216,0.6709461651594385
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 10:50:10.144681,1690.0716948509216,0.9197742001578012
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 10:50:12.523865,1690.0716948509216,0.924611337944688
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 10:50:14.898128,1690.0716948509216,0.92099159937439
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 10:50:17.276759,1690.0716948509216,0.8465493008718422
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 10:50:19.653470,1690.0716948509216,0.8374348600415333
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 10:50:22.045679,1690.0716948509216,0.9194373458804852
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 10:50:24.413323,1690.0716948509216,0.7816501909690637
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 11:10:38.415866,1209.225290298462,0.8423669624933707
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 11:10:40.802858,1209.225290298462,0.3395306578960461
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 11:10:43.187625,1209.225290298462,0.8029671073353262
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 11:10:45.570021,1209.225290298462,0.7666300416267908
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 11:10:47.988787,1209.225290298462,0.5935275766434066
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 11:10:50.366489,1209.225290298462,0.7205999904638871
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 11:10:52.772319,1209.225290298462,0.7965342446117452
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 11:10:55.147297,1209.225290298462,0.7472800997837631
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 11:10:57.526203,1209.225290298462,0.867068391075567
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 11:10:59.917343,1209.225290298462,0.8209056076417817
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 11:11:02.295458,1209.225290298462,0.8567388999873214
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 11:11:04.684587,1209.225290298462,0.6393298901253861
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 11:11:07.102047,1209.225290298462,0.8629962087922021
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 11:11:09.498311,1209.225290298462,0.8759589814990607
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 11:11:11.883056,1209.225290298462,0.8816581256083322
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 11:11:14.263922,1209.225290298462,0.803333033334475
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 11:11:16.654185,1209.225290298462,0.8067855607588287
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 11:11:19.058394,1209.225290298462,0.8851574089770169
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 11:11:21.446281,1209.225290298462,0.7282431659871733
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 11:33:05.438624,1299.161484956741,0.8875811236287353
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 11:33:08.772726,1299.161484956741,0.4398988307675168
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 11:33:11.143644,1299.161484956741,0.842262867517954
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 11:33:13.524379,1299.161484956741,0.8089548100062155
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 11:33:15.900486,1299.161484956741,0.6535469949930561
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 11:33:18.265518,1299.161484956741,0.7897948852999648
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 11:33:20.647269,1299.161484956741,0.8360843262815727
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 11:33:23.030152,1299.161484956741,0.7863457781263532
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 11:33:25.413760,1299.161484956741,0.8860950512662136
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 11:33:27.807877,1299.161484956741,0.8385016106314532
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 11:33:30.192276,1299.161484956741,0.8939782255625273
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 11:33:32.577720,1299.161484956741,0.6643222368854365
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 11:33:34.954996,1299.161484956741,0.9015453040213334
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 11:33:37.328811,1299.161484956741,0.9045638883969056
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 11:33:40.108870,1299.161484956741,0.900189508643314
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 11:33:42.523285,1299.161484956741,0.8368107337966935
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 11:33:44.915651,1299.161484956741,0.8283703734255319
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 11:33:47.317764,1299.161484956741,0.9052868577025992
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 11:33:49.715573,1299.161484956741,0.788824760606557
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 11:57:42.050102,1427.502251625061,0.8908964939253758
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 11:57:44.436226,1427.502251625061,0.4432234694882863
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 11:57:46.826757,1427.502251625061,0.8594231124969687
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 11:57:49.204886,1427.502251625061,0.8204339680377434
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 11:57:51.584340,1427.502251625061,0.6733487514305809
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 11:57:53.951450,1427.502251625061,0.7915552607159746
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 11:57:56.342312,1427.502251625061,0.845832761908861
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 11:57:58.726817,1427.502251625061,0.8084359346600971
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 11:58:01.088898,1427.502251625061,0.8998043065026975
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 11:58:03.475678,1427.502251625061,0.8413510508086806
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 11:58:05.856122,1427.502251625061,0.8983050161517637
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 11:58:08.227574,1427.502251625061,0.6999067216842771
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 11:58:10.616153,1427.502251625061,0.9108449421300054
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 11:58:12.988764,1427.502251625061,0.9141663813272558
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 11:58:15.369876,1427.502251625061,0.9097100732679528
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 11:58:17.764615,1427.502251625061,0.8361335870765616
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 11:58:20.145786,1427.502251625061,0.8344298935689702
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 11:58:22.528959,1427.502251625061,0.9137730678430516
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 11:58:24.915852,1427.502251625061,0.7946667651811914
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 12:25:09.410637,1599.6560442447662,0.8921893884886642
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 12:25:12.726794,1599.6560442447662,0.463167499637153
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 12:25:15.102114,1599.6560442447662,0.852372588645989
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 12:25:17.488944,1599.6560442447662,0.8185368376021289
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 12:25:19.868357,1599.6560442447662,0.6823945537874089
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 12:25:22.246935,1599.6560442447662,0.7909311228665242
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 12:25:24.619129,1599.6560442447662,0.8446937272569259
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 12:25:26.990304,1599.6560442447662,0.806056889162346
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 12:25:29.357135,1599.6560442447662,0.9199907301523592
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 12:25:31.729384,1599.6560442447662,0.8763594322951016
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 12:25:34.110285,1599.6560442447662,0.9106171262786358
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 12:25:36.496791,1599.6560442447662,0.7135123428671497
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 12:25:38.875976,1599.6560442447662,0.905023136493939
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 12:25:41.266548,1599.6560442447662,0.9097331647891892
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 12:25:43.644323,1599.6560442447662,0.9310163707742858
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 12:25:46.010178,1599.6560442447662,0.844625371405171
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 12:25:48.383858,1599.6560442447662,0.850229330561217
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 12:25:50.759023,1599.6560442447662,0.9320909129097764
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 12:25:53.186144,1599.6560442447662,0.7983501035599863
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 12:48:59.842295,1381.8437297344208,0.8885677119515843
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 12:49:02.248198,1381.8437297344208,0.4361578656560311
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 12:49:04.631554,1381.8437297344208,0.8562174904458013
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 12:49:07.015111,1381.8437297344208,0.8140085697911303
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 12:49:09.401038,1381.8437297344208,0.6922554918740232
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 12:49:11.763149,1381.8437297344208,0.7748143377942138
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 12:49:14.135728,1381.8437297344208,0.8410691030196948
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 12:49:16.487133,1381.8437297344208,0.8065159190683394
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 12:49:18.845909,1381.8437297344208,0.8796323350629386
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 12:49:21.204811,1381.8437297344208,0.8291766819704233
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 12:49:23.552221,1381.8437297344208,0.8854767102808028
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 12:49:25.915004,1381.8437297344208,0.7140704391465278
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 12:49:28.287035,1381.8437297344208,0.900873913472826
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 12:49:30.648640,1381.8437297344208,0.903554399130578
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 12:49:33.010736,1381.8437297344208,0.892446691165451
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 12:49:35.377115,1381.8437297344208,0.8350918444116692
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 12:49:37.731966,1381.8437297344208,0.8270584280081301
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 12:49:40.110637,1381.8437297344208,0.8960051976365928
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 12:49:42.460242,1381.8437297344208,0.7955930225607356
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 13:16:26.743555,1599.426922082901,0.8912439847269186
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 13:16:29.228797,1599.426922082901,0.4176805130386998
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 13:16:31.640084,1599.426922082901,0.8294782031737504
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 13:16:34.048377,1599.426922082901,0.7934309355203687
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 13:16:36.447924,1599.426922082901,0.6415366012337091
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 13:16:38.853951,1599.426922082901,0.7668565969721941
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 13:16:41.289020,1599.426922082901,0.8290203433126309
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 13:16:43.680677,1599.426922082901,0.7642635405984605
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 13:16:46.089486,1599.426922082901,0.9204764415358418
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 13:16:48.504244,1599.426922082901,0.8742044485614866
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 13:16:50.883389,1599.426922082901,0.9024491743544466
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 13:16:53.273883,1599.426922082901,0.6588600027668022
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 13:16:55.650868,1599.426922082901,0.9033807416910165
