strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg),severity
Mixed,Xception,Snow 1,2024-11-05 13:27:23.449165,2626.050820350647,3,0.8183,0.6007266044616699,0.844400396432111,0.852,0.8481831757093081,1000.0,0.9430979978925184,0.895,0.9184197024114932,1000.0,0.832552693208431,0.711,0.7669902912621359,1000.0,0.609271523178808,0.736,0.6666666666666666,1000.0,0.830316742081448,0.734,0.7791932059447982,1000.0,0.7837528604118993,0.685,0.7310565635005337,1000.0,0.8021778584392014,0.884,0.8411037107516651,1000.0,0.853112840466926,0.877,0.8648915187376727,1000.0,0.872444011684518,0.896,0.8840651208682784,1000.0,0.8572769953051643,0.913,0.8842615012106538,1000.0,0.8228403919101026,0.8183,0.8184831457063206,10000.0,0.8228403919101025,0.8183,0.8184831457063205,10000.0,Mid-Range
Mixed,Xception,Snow 2,2024-11-05 13:27:32.806955,2626.050820350647,3,0.7782,0.7705038189888,0.8194583751253761,0.817,0.8182273410115173,1000.0,0.9565217391304348,0.836,0.8922091782283884,1000.0,0.8377659574468085,0.63,0.7191780821917808,1000.0,0.55125284738041,0.726,0.6266724212343547,1000.0,0.7819634703196348,0.685,0.7302771855010662,1000.0,0.7763157894736842,0.59,0.6704545454545454,1000.0,0.6790874524714829,0.893,0.7714902807775378,1000.0,0.8604407135362014,0.82,0.8397337429595494,1000.0,0.8414985590778098,0.876,0.8584027437530622,1000.0,0.8152466367713005,0.909,0.8595744680851064,1000.0,0.7919551540733143,0.7782,0.778621998919691,10000.0,0.7919551540733143,0.7782,0.778621998919691,10000.0,Mid-Range
Mixed,Xception,Snow 3,2024-11-05 13:27:43.250918,2626.050820350647,3,0.7499,0.8628610372543335,0.7693761814744802,0.814,0.7910592808551992,1000.0,0.945852534562212,0.821,0.8790149892933619,1000.0,0.8011527377521613,0.556,0.6564344746162929,1000.0,0.5038327526132405,0.723,0.5938398357289527,1000.0,0.7617896009673518,0.63,0.689655172413793,1000.0,0.7546174142480211,0.572,0.6507394766780432,1000.0,0.6779794790844514,0.859,0.7578297309219233,1000.0,0.8390804597701149,0.803,0.8206438426162495,1000.0,0.8408163265306122,0.824,0.8323232323232322,1000.0,0.7759515570934256,0.897,0.8320964749536179,1000.0,0.7670449044096072,0.7499,0.7503636510400665,10000.0,0.767044904409607,0.7499,0.7503636510400665,10000.0,Mid-Range
Mixed,Xception,Snow 4,2024-11-05 13:27:53.685847,2626.050820350647,3,0.7141,1.0070587396621704,0.716696269982238,0.807,0.7591721542803387,1000.0,0.9416058394160584,0.774,0.849615806805708,1000.0,0.7748148148148148,0.523,0.6244776119402985,1000.0,0.4417391304347826,0.762,0.5592660550458716,1000.0,0.7630853994490359,0.554,0.641946697566628,1000.0,0.7237569060773481,0.524,0.6078886310904873,1000.0,0.6485148514851485,0.786,0.7106690777576853,1000.0,0.8372352285395763,0.751,0.7917764891934634,1000.0,0.8357894736842105,0.794,0.8143589743589743,1000.0,0.757655293088364,0.866,0.808212785814279,1000.0,0.7440893206971577,0.7141,0.7167384283853734,10000.0,0.7440893206971577,0.7141,0.7167384283853735,10000.0,Highest
Mixed,Xception,Snow 5,2024-11-05 13:28:04.206011,2626.050820350647,3,0.7006,1.0384682416915894,0.7044079515989629,0.815,0.7556791840519238,1000.0,0.9657444005270092,0.733,0.8334280841387152,1000.0,0.788109756097561,0.517,0.6243961352657005,1000.0,0.4058600108518719,0.748,0.5262047133309884,1000.0,0.7742857142857142,0.542,0.6376470588235295,1000.0,0.7744,0.484,0.5956923076923076,1000.0,0.6492851135407905,0.772,0.7053449063499315,1000.0,0.851808634772462,0.73,0.7862143241787829,1000.0,0.7793974732750243,0.802,0.7905372104484968,1000.0,0.7282700421940929,0.863,0.7899313501144165,1000.0,0.7421569097143489,0.7006,0.7045075274394792,10000.0,0.7421569097143489,0.7006,0.7045075274394792,10000.0,Highest
Mixed,Xception,Spatter 1,2024-11-05 13:28:14.110702,2626.050820350647,3,0.8368,0.5439099073410034,0.8752535496957403,0.863,0.8690835850956696,1000.0,0.9307923771313942,0.928,0.929394091136705,1000.0,0.8434684684684685,0.749,0.7934322033898306,1000.0,0.6393728222996515,0.734,0.6834264432029795,1000.0,0.8444193912063134,0.749,0.7938526762056174,1000.0,0.7947845804988662,0.701,0.744952178533475,1000.0,0.8432483474976393,0.893,0.8674113647401651,1000.0,0.8421052631578947,0.912,0.8756601056168988,1000.0,0.895247332686712,0.923,0.9089118660758247,1000.0,0.8816169393647738,0.916,0.8984796468857283,1000.0,0.8390309072007455,0.8368,0.8364604160882895,10000.0,0.8390309072007455,0.8368,0.8364604160882892,10000.0,Lowest
Mixed,Xception,Spatter 2,2024-11-05 13:28:24.163918,2626.050820350647,3,0.8031,0.6537997722625732,0.829938900203666,0.815,0.8224016145307769,1000.0,0.9301130524152108,0.905,0.917384693360365,1000.0,0.83984375,0.645,0.7296380090497738,1000.0,0.5894308943089431,0.725,0.6502242152466368,1000.0,0.8219653179190751,0.711,0.7624664879356569,1000.0,0.7652370203160271,0.678,0.71898197242842,1000.0,0.7658282740676496,0.883,0.820250812819322,1000.0,0.8349236641221374,0.875,0.8544921875,1000.0,0.8782435129740519,0.88,0.8791208791208791,1000.0,0.8362305580969808,0.914,0.8733874820831342,1000.0,0.8091754944423741,0.8031,0.8028348354074964,10000.0,0.8091754944423741,0.8031,0.8028348354074964,10000.0,Mid-Range
Mixed,Xception,Spatter 3,2024-11-05 13:28:34.315111,2626.050820350647,3,0.7536,0.8419625759124756,0.8285398230088495,0.749,0.7867647058823529,1000.0,0.917391304347826,0.844,0.8791666666666665,1000.0,0.8047337278106509,0.544,0.649164677804296,1000.0,0.5106837606837606,0.717,0.5965058236272878,1000.0,0.7888349514563107,0.65,0.7127192982456141,1000.0,0.7089820359281437,0.592,0.6452316076294278,1000.0,0.7175510204081633,0.879,0.7901123595505617,1000.0,0.8057692307692308,0.838,0.8215686274509805,1000.0,0.8618143459915611,0.817,0.8388090349075974,1000.0,0.7401960784313726,0.906,0.8147482014388489,1000.0,0.768449627883587,0.7536,0.7534791003203634,10000.0,0.7684496278835868,0.7536,0.7534791003203634,10000.0,Mid-Range
Mixed,Xception,Spatter 4,2024-11-05 13:28:44.253348,2626.050820350647,3,0.794,0.6952546834945679,0.7776726584673604,0.822,0.7992221682061253,1000.0,0.9144008056394765,0.908,0.9111891620672352,1000.0,0.8342175066312998,0.629,0.717217787913341,1000.0,0.5960264900662252,0.72,0.6521739130434783,1000.0,0.8558673469387755,0.671,0.7522421524663677,1000.0,0.7344573234984194,0.697,0.715238583889174,1000.0,0.7874439461883408,0.878,0.830260047281324,1000.0,0.7821180555555556,0.901,0.837360594795539,1000.0,0.8699788583509513,0.823,0.8458376156217883,1000.0,0.8550863723608445,0.891,0.8726738491674828,1000.0,0.8007269363697249,0.7939999999999999,0.7933415874451857,10000.0,0.8007269363697249,0.794,0.7933415874451856,10000.0,Mid-Range
Mixed,Xception,Spatter 5,2024-11-05 13:28:55.459767,2626.050820350647,3,0.7491,0.8628588914871216,0.7473684210526316,0.781,0.7638141809290954,1000.0,0.9128630705394192,0.88,0.8961303462321792,1000.0,0.8251633986928104,0.505,0.6265508684863522,1000.0,0.551500405515004,0.68,0.6090461262875055,1000.0,0.8078947368421052,0.614,0.6977272727272728,1000.0,0.6948775055679287,0.624,0.6575342465753424,1000.0,0.6646479939439819,0.878,0.7565704437742353,1000.0,0.7421808960270498,0.878,0.80439761795694,1000.0,0.8665158371040724,0.766,0.8131634819532909,1000.0,0.8045454545454546,0.885,0.842857142857143,1000.0,0.7617557719830458,0.7491,0.7467791727779357,10000.0,0.7617557719830457,0.7491,0.7467791727779357,10000.0,Highest
Mixed,Xception,Speckle Noise 1,2024-11-05 13:29:06.443270,2626.050820350647,3,0.842,0.5198249816894531,0.8912579957356077,0.836,0.8627450980392157,1000.0,0.937,0.937,0.937,1000.0,0.8134328358208955,0.763,0.7874097007223941,1000.0,0.6555755395683454,0.729,0.6903409090909091,1000.0,0.8462389380530974,0.765,0.8035714285714285,1000.0,0.8069584736251403,0.719,0.760444209413009,1000.0,0.8373382624768947,0.906,0.8703170028818444,1000.0,0.8590225563909775,0.914,0.8856589147286823,1000.0,0.8858490566037736,0.939,0.9116504854368932,1000.0,0.9020771513353116,0.912,0.907011437095972,1000.0,0.8434750809610044,0.8420000000000002,0.8416149185980348,10000.0,0.8434750809610043,0.842,0.8416149185980348,10000.0,Lowest
Mixed,Xception,Speckle Noise 2,2024-11-05 13:29:17.144023,2626.050820350647,3,0.8271,0.5740353465080261,0.8925339366515838,0.789,0.8375796178343949,1000.0,0.9383215369059656,0.928,0.9331322272498744,1000.0,0.8136160714285714,0.729,0.7689873417721519,1000.0,0.6382042253521126,0.725,0.6788389513108614,1000.0,0.8320355951056729,0.748,0.7877830437072144,1000.0,0.8120649651972158,0.7,0.7518796992481203,1000.0,0.7679324894514767,0.91,0.8329519450800915,1000.0,0.8551000953288846,0.897,0.8755490483162518,1000.0,0.8622589531680441,0.939,0.8989947343226424,1000.0,0.8961424332344213,0.906,0.9010442565887616,1000.0,0.8308210301823948,0.8271000000000001,0.8266740865430366,10000.0,0.8308210301823951,0.8271,0.8266740865430363,10000.0,Mid-Range
Mixed,Xception,Speckle Noise 3,2024-11-05 13:29:28.467409,2626.050820350647,3,0.8153,0.614283561706543,0.8886337543053962,0.774,0.8273650454302512,1000.0,0.933,0.933,0.933,1000.0,0.808,0.707,0.7541333333333332,1000.0,0.626984126984127,0.711,0.6663542642924087,1000.0,0.8118811881188119,0.738,0.7731796752226296,1000.0,0.7987730061349694,0.651,0.7173553719008264,1000.0,0.7334397446129289,0.919,0.8158011540168665,1000.0,0.85,0.884,0.8666666666666666,1000.0,0.8640148011100832,0.934,0.897645362806343,1000.0,0.8825831702544031,0.902,0.8921859545004946,1000.0,0.8197309791520719,0.8153,0.8143686828169819,10000.0,0.819730979152072,0.8153,0.8143686828169819,10000.0,Mid-Range
Mixed,Xception,Speckle Noise 4,2024-11-05 13:29:38.068725,2626.050820350647,3,0.785,0.7265813946723938,0.8925,0.714,0.7933333333333332,1000.0,0.9233160621761658,0.891,0.9068702290076336,1000.0,0.7949336550060314,0.659,0.7206123564789503,1000.0,0.5996488147497805,0.683,0.6386161757830762,1000.0,0.7756906077348066,0.702,0.7370078740157481,1000.0,0.8026490066225166,0.606,0.6905982905982906,1000.0,0.6380027739251041,0.92,0.7534807534807536,1000.0,0.8365384615384616,0.87,0.8529411764705882,1000.0,0.8470149253731343,0.908,0.8764478764478765,1000.0,0.8518518518518519,0.897,0.8738431563565514,1000.0,0.7962146158977853,0.785,0.7843751221972802,10000.0,0.7962146158977853,0.785,0.7843751221972801,10000.0,Mid-Range
Mixed,Xception,Speckle Noise 5,2024-11-05 13:29:47.988132,2626.050820350647,3,0.7559,0.8494002819061279,0.8702770780856424,0.691,0.7703455964325528,1000.0,0.9281997918834548,0.892,0.9097399286078532,1000.0,0.7423312883435583,0.605,0.6666666666666666,1000.0,0.5894454382826476,0.659,0.6222851746931067,1000.0,0.7514450867052023,0.65,0.6970509383378015,1000.0,0.7787356321839081,0.542,0.6391509433962265,1000.0,0.5685310387215734,0.925,0.704225352112676,1000.0,0.8208955223880597,0.825,0.8229426433915212,1000.0,0.8500967117988395,0.879,0.8643067846607669,1000.0,0.8211981566820277,0.891,0.8546762589928057,1000.0,0.7721155745074914,0.7558999999999999,0.7551390287291977,10000.0,0.7721155745074914,0.7559,0.7551390287291977,10000.0,Highest
Mixed,Xception,Zoom Blur 1,2024-11-05 13:29:57.233579,2626.050820350647,3,0.8134,0.5976285934448242,0.8824786324786325,0.826,0.8533057851239668,1000.0,0.9284253578732108,0.908,0.9180990899898888,1000.0,0.7659574468085106,0.792,0.7787610619469026,1000.0,0.5873666940114848,0.716,0.6453357368183866,1000.0,0.8298109010011123,0.746,0.7856766719325962,1000.0,0.7544642857142857,0.676,0.7130801687763714,1000.0,0.8858397365532382,0.807,0.8445839874411304,1000.0,0.7778738115816768,0.9,0.8344923504867872,1000.0,0.8657276995305164,0.922,0.8929782082324456,1000.0,0.9292817679558012,0.841,0.8829396325459318,1000.0,0.8207226333508469,0.8134,0.8149252693294408,10000.0,0.8207226333508469,0.8134,0.8149252693294408,10000.0,Mid-Range
Mixed,Xception,Zoom Blur 2,2024-11-05 13:30:06.507802,2626.050820350647,3,0.8115,0.6036635041236877,0.8765822784810127,0.831,0.8531827515400411,1000.0,0.9379600420609884,0.892,0.9144028703229112,1000.0,0.75626204238921,0.785,0.7703631010794898,1000.0,0.5654490106544902,0.743,0.6421780466724287,1000.0,0.8170347003154574,0.777,0.796514607893388,1000.0,0.7606936416184971,0.658,0.7056300268096515,1000.0,0.9102564102564102,0.781,0.8406889128094726,1000.0,0.8041704442429737,0.887,0.8435568235853543,1000.0,0.8644859813084113,0.925,0.8937198067632851,1000.0,0.926829268292683,0.836,0.879074658254469,1000.0,0.8219723819620134,0.8115,0.8139311605730493,10000.0,0.8219723819620134,0.8115,0.8139311605730492,10000.0,Mid-Range
Mixed,Xception,Zoom Blur 3,2024-11-05 13:30:16.524449,2626.050820350647,3,0.7948,0.6640374064445496,0.8651211801896733,0.821,0.8424833247819394,1000.0,0.9375,0.87,0.9024896265560166,1000.0,0.7354048964218456,0.781,0.7575169738118331,1000.0,0.5369705671213209,0.748,0.6251567070622648,1000.0,0.7954779033915724,0.774,0.7845919918905221,1000.0,0.7379310344827587,0.642,0.6866310160427808,1000.0,0.906367041198502,0.726,0.8062187673514714,1000.0,0.7988980716253443,0.87,0.832934418382001,1000.0,0.8534080298786181,0.914,0.8826653790439402,1000.0,0.9282407407407408,0.802,0.8605150214592275,1000.0,0.8095319465050375,0.7947999999999998,0.7981203226381998,10000.0,0.8095319465050377,0.7948,0.7981203226381998,10000.0,Mid-Range
Mixed,Xception,Zoom Blur 4,2024-11-05 13:30:27.055966,2626.050820350647,3,0.7756,0.72965407371521,0.8412371134020619,0.816,0.8284263959390863,1000.0,0.9486887115165336,0.832,0.8865210442194992,1000.0,0.7228915662650602,0.78,0.7503607503607503,1000.0,0.4948051948051948,0.762,0.6,1000.0,0.7531340405014465,0.781,0.7668139420716741,1000.0,0.7357575757575757,0.607,0.6652054794520548,1000.0,0.9100968188105116,0.658,0.7637840975043529,1000.0,0.8105769230769231,0.843,0.8264705882352942,1000.0,0.8376623376623377,0.903,0.8691049085659288,1000.0,0.9314079422382672,0.774,0.8454396504642273,1000.0,0.7986258224035913,0.7756,0.7802126856812868,10000.0,0.7986258224035913,0.7756,0.7802126856812868,10000.0,Mid-Range
Mixed,Xception,Zoom Blur 5,2024-11-05 13:30:36.872858,2626.050820350647,3,0.7406,0.8611860275268555,0.7944111776447106,0.796,0.7952047952047954,1000.0,0.944578313253012,0.784,0.8568306010928961,1000.0,0.6809815950920245,0.777,0.7258290518449322,1000.0,0.4542719614921781,0.755,0.5672426746806911,1000.0,0.7076076993583869,0.772,0.7384026781444285,1000.0,0.712998712998713,0.554,0.6235227912211593,1000.0,0.9105180533751962,0.58,0.708613317043372,1000.0,0.7769230769230769,0.808,0.792156862745098,1000.0,0.8240223463687151,0.885,0.8534233365477338,1000.0,0.9316353887399464,0.695,0.7961053837342497,1000.0,0.7737948325245959,0.7406,0.7457331492259357,10000.0,0.7737948325245959,0.7406,0.7457331492259356,10000.0,Mid-Range
Mixed,Xception,In-Distribution,2024-11-05 14:22:05.079054,3070.5493948459625,4,0.8554,0.5403492450714111,0.8840579710144928,0.854,0.8687690742624619,1000.0,0.9053926206244088,0.957,0.9304812834224598,1000.0,0.7925233644859813,0.848,0.8193236714975844,1000.0,0.7849462365591398,0.657,0.7152966793685356,1000.0,0.8287937743190662,0.852,0.8402366863905325,1000.0,0.7853560682046138,0.783,0.7841762643965948,1000.0,0.8303411131059246,0.925,0.8751182592242196,1000.0,0.8695652173913043,0.9,0.8845208845208845,1000.0,0.930824008138352,0.915,0.9228441754916792,1000.0,0.945235487404162,0.863,0.9022477783585988,1000.0,0.8557035861247446,0.8554,0.8543014756933551,10000.0,0.8557035861247445,0.8554,0.8543014756933551,10000.0,
Mixed,Xception,Brightness 1,2024-11-05 14:22:21.544362,3070.5493948459625,4,0.8506,0.5570542812347412,0.8611111111111112,0.868,0.8645418326693227,1000.0,0.9048525214081828,0.951,0.9273525109702584,1000.0,0.7969639468690702,0.84,0.8179162609542356,1000.0,0.7734939759036145,0.642,0.7016393442622951,1000.0,0.8282630029440629,0.844,0.8360574541852402,1000.0,0.7839195979899497,0.78,0.7819548872180451,1000.0,0.8295557570262919,0.915,0.8701854493580599,1000.0,0.8665377176015474,0.896,0.8810226155358899,1000.0,0.915,0.915,0.915,1000.0,0.9437086092715232,0.855,0.8971668415529905,1000.0,0.8503406240125354,0.8506,0.8492837196706338,10000.0,0.8503406240125354,0.8506,0.8492837196706338,10000.0,Lowest
Mixed,Xception,Brightness 2,2024-11-05 14:22:31.878892,3070.5493948459625,4,0.8418,0.592842698097229,0.8285984848484849,0.875,0.8511673151750974,1000.0,0.9032567049808428,0.943,0.9227005870841486,1000.0,0.785375118708452,0.827,0.8056502679006331,1000.0,0.7475961538461539,0.622,0.6790393013100436,1000.0,0.8253189401373896,0.841,0.83308568598316,1000.0,0.790084388185654,0.749,0.7689938398357289,1000.0,0.8287545787545788,0.905,0.8652007648183558,1000.0,0.8614341085271318,0.889,0.875,1000.0,0.901077375122429,0.92,0.9104403760514598,1000.0,0.937984496124031,0.847,0.8901734104046243,1000.0,0.8409480349235148,0.8417999999999999,0.8401451548563251,10000.0,0.8409480349235148,0.8418,0.8401451548563251,10000.0,Mid-Range
Mixed,Xception,Brightness 3,2024-11-05 14:22:42.965214,3070.5493948459625,4,0.8282,0.6429139971733093,0.7870619946091644,0.876,0.8291528632276385,1000.0,0.8975845410628019,0.929,0.913022113022113,1000.0,0.7664783427495292,0.814,0.7895247332686712,1000.0,0.7333333333333333,0.616,0.6695652173913044,1000.0,0.8253807106598985,0.813,0.8191435768261965,1000.0,0.7795527156549521,0.732,0.7550283651366684,1000.0,0.8222836095764272,0.893,0.8561840843720039,1000.0,0.859375,0.88,0.8695652173913043,1000.0,0.8808139534883721,0.909,0.8946850393700787,1000.0,0.9276018099547512,0.82,0.870488322717622,1000.0,0.827946601108923,0.8282,0.8266359532723602,10000.0,0.827946601108923,0.8282,0.8266359532723602,10000.0,Mid-Range
Mixed,Xception,Brightness 4,2024-11-05 14:22:53.450065,3070.5493948459625,4,0.8143,0.7039771676063538,0.7451312447078747,0.88,0.8069692801467216,1000.0,0.888673765730881,0.918,0.9030988686669946,1000.0,0.7507055503292568,0.798,0.7736306349975762,1000.0,0.7072018890200709,0.599,0.6486193827828911,1000.0,0.8188405797101449,0.791,0.8046795523906408,1000.0,0.7730727470141151,0.712,0.7412805830296719,1000.0,0.8123844731977818,0.879,0.8443804034582132,1000.0,0.8625123639960435,0.872,0.8672302337145698,1000.0,0.8657004830917875,0.896,0.8805896805896807,1000.0,0.926829268292683,0.798,0.8576034390112843,1000.0,0.8151052365090641,0.8143,0.8128082058788244,10000.0,0.815105236509064,0.8143,0.8128082058788244,10000.0,Mid-Range
Mixed,Xception,Brightness 5,2024-11-05 14:23:02.666245,3070.5493948459625,4,0.7673,0.8854023218154907,0.6243798724309001,0.881,0.7308170883450851,1000.0,0.8614931237721022,0.877,0.869177403369673,1000.0,0.7030965391621129,0.772,0.7359389895138227,1000.0,0.6224944320712695,0.559,0.589041095890411,1000.0,0.8136160714285714,0.729,0.7689873417721519,1000.0,0.762962962962963,0.618,0.6828729281767956,1000.0,0.787292817679558,0.855,0.8197507190795781,1000.0,0.8424304840370752,0.818,0.8300355149670218,1000.0,0.8235858101629914,0.859,0.8409202153695545,1000.0,0.9167750325097528,0.705,0.7970604861503674,1000.0,0.7758127146217297,0.7673,0.766460178263446,10000.0,0.7758127146217297,0.7673,0.766460178263446,10000.0,Highest
Mixed,Xception,Contrast 1,2024-11-05 14:23:13.828015,3070.5493948459625,4,0.8377,0.5898050665855408,0.8815513626834381,0.841,0.8607983623336746,1000.0,0.9393326592517696,0.929,0.9341377576671694,1000.0,0.7578849721706865,0.817,0.7863330125120307,1000.0,0.7278835386338186,0.65,0.6867406233491812,1000.0,0.7575236457437661,0.881,0.8146093388811834,1000.0,0.815668202764977,0.708,0.7580299785867237,1000.0,0.7810402684563759,0.931,0.8494525547445256,1000.0,0.9052183173588924,0.85,0.8767405879319237,1000.0,0.8926499032882012,0.923,0.9075712881022616,1000.0,0.9516853932584268,0.847,0.8962962962962963,1000.0,0.8410438263610353,0.8377000000000001,0.8370709800404968,10000.0,0.8410438263610353,0.8377,0.8370709800404971,10000.0,Mid-Range
Mixed,Xception,Contrast 2,2024-11-05 14:23:23.029428,3070.5493948459625,4,0.7407,0.9931665062904358,0.8613396004700352,0.733,0.7920043219881144,1000.0,0.9527272727272728,0.786,0.8613698630136987,1000.0,0.6477987421383647,0.721,0.6824420255560814,1000.0,0.616869918699187,0.607,0.6118951612903225,1000.0,0.5690213869086196,0.878,0.6905230043255997,1000.0,0.8390625,0.537,0.6548780487804878,1000.0,0.635077793493635,0.898,0.743993371996686,1000.0,0.9293785310734464,0.658,0.7704918032786886,1000.0,0.7559572719802794,0.92,0.8299503834009924,1000.0,0.948936170212766,0.669,0.78475073313783,1000.0,0.7756169187703608,0.7407,0.7422298716768501,10000.0,0.7756169187703605,0.7407,0.7422298716768502,10000.0,Highest
