strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Mixed,Xception,Snow 5,2024-11-04 18:56:14.852088,1473.468724489212,5,0.6994,1.119533896446228,0.5758754863813229,0.888,0.6986624704956726,1000.0,0.9337579617834396,0.733,0.8212885154061623,1000.0,0.7457142857142857,0.522,0.6141176470588234,1000.0,0.5045417010734929,0.611,0.5526910900045229,1000.0,0.8183279742765274,0.509,0.6276202219482121,1000.0,0.7265822784810126,0.574,0.6413407821229049,1000.0,0.7597883597883598,0.718,0.7383033419023135,1000.0,0.7360594795539034,0.792,0.7630057803468208,1000.0,0.7186379928315412,0.802,0.7580340264650284,1000.0,0.6966199505358615,0.845,0.7636692272932671,1000.0,0.7215905470419747,0.6993999999999999,0.6978733103043728,10000.0,0.7215905470419747,0.6994,0.6978733103043728,10000.0
Mixed,Xception,Spatter 1,2024-11-04 18:56:21.635599,1473.468724489212,5,0.8229,0.6330828070640564,0.7850386930352536,0.913,0.844197873324087,1000.0,0.9062191510365252,0.918,0.9120715350223548,1000.0,0.7601941747572816,0.783,0.7714285714285714,1000.0,0.7324913892078071,0.638,0.6819882415820416,1000.0,0.8983688833124216,0.716,0.796883695047301,1000.0,0.7702265372168284,0.714,0.7410482615464452,1000.0,0.8618290258449304,0.867,0.864406779661017,1000.0,0.7920704845814978,0.899,0.8421545667447307,1000.0,0.916135881104034,0.863,0.8887744593202884,1000.0,0.8225806451612904,0.918,0.8676748582230625,1000.0,0.824515486525787,0.8229,0.8210628841899901,10000.0,0.824515486525787,0.8229,0.82106288418999,10000.0
Mixed,Xception,Spatter 2,2024-11-04 18:56:28.420920,1473.468724489212,5,0.8,0.7222696542739868,0.7594617325483599,0.903,0.8250342622201918,1000.0,0.9100204498977504,0.89,0.8998988877654196,1000.0,0.7733473242392445,0.737,0.7547363031233999,1000.0,0.6821705426356589,0.616,0.6473988439306358,1000.0,0.8706786171574904,0.68,0.763615946097698,1000.0,0.756786102062975,0.697,0.7256637168141593,1000.0,0.8311944718657454,0.842,0.8365623447590661,1000.0,0.7670157068062827,0.879,0.8191985088536814,1000.0,0.9004282655246253,0.841,0.8697001034126163,1000.0,0.7741116751269036,0.915,0.8386801099908341,1000.0,0.8025214887865036,0.8,0.7980489026967702,10000.0,0.8025214887865036,0.8,0.7980489026967702,10000.0
Mixed,Xception,Spatter 3,2024-11-04 18:56:35.497143,1473.468724489212,5,0.7577,0.8661088943481445,0.7349192863211554,0.865,0.7946715663757463,1000.0,0.8848547717842323,0.853,0.8686354378818736,1000.0,0.7576499388004896,0.619,0.6813428728673637,1000.0,0.5946745562130178,0.603,0.5988083416087389,1000.0,0.8433242506811989,0.619,0.7139561707035755,1000.0,0.7259343148357871,0.641,0.6808284652150823,1000.0,0.7998065764023211,0.827,0.8131760078662733,1000.0,0.7212020033388982,0.864,0.7861692447679709,1000.0,0.8962703962703963,0.769,0.8277717976318623,1000.0,0.6941710825132476,0.917,0.7901766479965532,1000.0,0.7652807177160744,0.7577,0.7555536552915039,10000.0,0.7652807177160744,0.7577,0.7555536552915041,10000.0
Mixed,Xception,Spatter 4,2024-11-04 18:56:42.506730,1473.468724489212,5,0.7804,0.7808117866516113,0.6768060836501901,0.89,0.7688984881209504,1000.0,0.8952095808383234,0.897,0.8961038961038961,1000.0,0.7187817258883249,0.708,0.7133501259445845,1000.0,0.6655555555555556,0.599,0.6305263157894737,1000.0,0.8888888888888888,0.64,0.7441860465116279,1000.0,0.7231578947368421,0.687,0.7046153846153846,1000.0,0.8523421588594705,0.837,0.84460141271443,1000.0,0.7276422764227642,0.895,0.8026905829596414,1000.0,0.9120095124851368,0.767,0.8332428028245519,1000.0,0.8223255813953488,0.884,0.8520481927710843,1000.0,0.7882719258720845,0.7804000000000001,0.7790263248355626,10000.0,0.7882719258720846,0.7804,0.7790263248355626,10000.0
Mixed,Xception,Spatter 5,2024-11-04 18:56:49.369155,1473.468724489212,5,0.7497,0.9335941672325134,0.6538461538461539,0.867,0.7454858125537405,1000.0,0.8878787878787879,0.879,0.8834170854271357,1000.0,0.7318181818181818,0.644,0.6851063829787234,1000.0,0.6057268722466961,0.55,0.5765199161425577,1000.0,0.8527777777777777,0.614,0.713953488372093,1000.0,0.6735751295336787,0.65,0.6615776081424936,1000.0,0.7744641192917054,0.831,0.8017366136034733,1000.0,0.690625,0.884,0.775438596491228,1000.0,0.910967741935484,0.706,0.7954929577464788,1000.0,0.8051708217913204,0.872,0.8372539606337013,1000.0,0.7586850586119785,0.7497,0.7475982422091626,10000.0,0.7586850586119785,0.7497,0.7475982422091625,10000.0
Mixed,Xception,Speckle Noise 1,2024-11-04 18:56:56.203971,1473.468724489212,5,0.8298,0.5943084955215454,0.8092224231464737,0.895,0.8499525166191833,1000.0,0.9013671875,0.923,0.9120553359683796,1000.0,0.7351351351351352,0.816,0.7734597156398105,1000.0,0.7523474178403756,0.641,0.6922246220302377,1000.0,0.9022277227722773,0.729,0.8064159292035399,1000.0,0.8004410143329658,0.726,0.7614053487152596,1000.0,0.8568627450980392,0.874,0.8653465346534653,1000.0,0.8152866242038217,0.896,0.8537398761314912,1000.0,0.899390243902439,0.885,0.8921370967741936,1000.0,0.8376146788990826,0.913,0.8736842105263158,1000.0,0.830989519283061,0.8298,0.8280421186261877,10000.0,0.8309895192830611,0.8298,0.8280421186261876,10000.0
Mixed,Xception,Speckle Noise 2,2024-11-04 18:57:03.268698,1473.468724489212,5,0.8211,0.6285766363143921,0.8371868978805395,0.869,0.8527968596663396,1000.0,0.895247332686712,0.923,0.9089118660758247,1000.0,0.7321100917431193,0.798,0.7636363636363637,1000.0,0.7405602923264312,0.608,0.6677649643053268,1000.0,0.8694610778443114,0.726,0.7912806539509538,1000.0,0.8006872852233677,0.699,0.7463961558996262,1000.0,0.8191000918273645,0.892,0.8539971278123505,1000.0,0.7974797479747975,0.886,0.8394126006631928,1000.0,0.889662027833002,0.895,0.8923230309072782,1000.0,0.8273056057866185,0.915,0.8689458689458689,1000.0,0.8208800451126264,0.8210999999999998,0.8185465491863125,10000.0,0.8208800451126262,0.8211,0.8185465491863125,10000.0
Mixed,Xception,Speckle Noise 3,2024-11-04 18:57:10.645609,1473.468724489212,5,0.8146,0.6495320200920105,0.8172348484848485,0.863,0.8394941634241245,1000.0,0.9044776119402984,0.909,0.906733167082294,1000.0,0.7122171945701358,0.787,0.7477434679334918,1000.0,0.7321867321867321,0.596,0.6571113561190738,1000.0,0.856140350877193,0.732,0.7892183288409703,1000.0,0.8161057692307693,0.679,0.7412663755458515,1000.0,0.7964285714285714,0.892,0.8415094339622641,1000.0,0.8074817518248175,0.885,0.8444656488549619,1000.0,0.8948432760364005,0.885,0.8898944193061841,1000.0,0.8138297872340425,0.918,0.862781954887218,1000.0,0.8150945893813809,0.8145999999999999,0.8120218315956433,10000.0,0.8150945893813809,0.8146,0.8120218315956433,10000.0
Mixed,Xception,Speckle Noise 4,2024-11-04 18:57:17.696618,1473.468724489212,5,0.7886,0.7423608303070068,0.8221778221778222,0.823,0.8225887056471763,1000.0,0.898019801980198,0.907,0.9024875621890548,1000.0,0.6857670979667283,0.742,0.7127761767531219,1000.0,0.695201037613489,0.536,0.6053077357425184,1000.0,0.8286052009456265,0.701,0.7594799566630553,1000.0,0.785622593068036,0.612,0.688026981450253,1000.0,0.7268331990330379,0.902,0.8049977688531906,1000.0,0.7920072661217076,0.872,0.8300809138505473,1000.0,0.879154078549849,0.873,0.8760662318113398,1000.0,0.7806122448979592,0.918,0.8437500000000001,1000.0,0.7894000342354455,0.7886,0.7845562032960258,10000.0,0.7894000342354454,0.7886,0.7845562032960258,10000.0
Mixed,Xception,Speckle Noise 5,2024-11-04 18:57:24.564793,1473.468724489212,5,0.7631,0.8469831347465515,0.8057851239669421,0.78,0.7926829268292683,1000.0,0.8942598187311178,0.888,0.8911189162067235,1000.0,0.6666666666666666,0.716,0.6904532304725167,1000.0,0.6876640419947506,0.524,0.5947786606129398,1000.0,0.7924757281553398,0.653,0.7160087719298246,1000.0,0.8017241379310345,0.558,0.6580188679245284,1000.0,0.6598837209302325,0.908,0.7643097643097643,1000.0,0.7661870503597122,0.852,0.8068181818181818,1000.0,0.8803329864724245,0.846,0.8628250892401835,1000.0,0.7341977309562399,0.906,0.8111011638316921,1000.0,0.768917700616446,0.7631,0.7588115573175622,10000.0,0.768917700616446,0.7631,0.7588115573175623,10000.0
Mixed,Xception,Zoom Blur 1,2024-11-04 18:57:31.475403,1473.468724489212,5,0.7989,0.7065863609313965,0.7891891891891892,0.876,0.8303317535545024,1000.0,0.896551724137931,0.91,0.9032258064516128,1000.0,0.6005528680027643,0.869,0.7102574581119738,1000.0,0.6561844863731656,0.626,0.6407369498464687,1000.0,0.8759124087591241,0.72,0.7903402854006586,1000.0,0.782608695652174,0.666,0.7196110210696921,1000.0,0.9195544554455446,0.743,0.8219026548672567,1000.0,0.8052434456928839,0.86,0.8317214700193424,1000.0,0.8946830265848671,0.875,0.884732052578362,1000.0,0.8912354804646251,0.844,0.8669748330765279,1000.0,0.8111715780302269,0.7988999999999999,0.7999834284976397,10000.0,0.8111715780302269,0.7989,0.7999834284976397,10000.0
Mixed,Xception,Zoom Blur 2,2024-11-04 18:57:38.332621,1473.468724489212,5,0.8007,0.6916802525520325,0.7724077328646749,0.879,0.8222637979420019,1000.0,0.9118541033434652,0.9,0.9058882737795672,1000.0,0.6232727272727273,0.857,0.7216842105263159,1000.0,0.6388088376560999,0.665,0.6516413522782949,1000.0,0.8507972665148064,0.747,0.7955271565495208,1000.0,0.8002392344497608,0.669,0.7287581699346405,1000.0,0.9299610894941636,0.717,0.8097120271033315,1000.0,0.82421875,0.844,0.8339920948616601,1000.0,0.8877654196157735,0.878,0.8828557063851182,1000.0,0.8855359001040582,0.851,0.8679245283018867,1000.0,0.8124861061315529,0.8007000000000002,0.8020247317662339,10000.0,0.8124861061315529,0.8007,0.8020247317662337,10000.0
Mixed,Xception,Zoom Blur 3,2024-11-04 18:57:45.405629,1473.468724489212,5,0.787,0.7472851872444153,0.7697077059344553,0.869,0.8163457022076093,1000.0,0.9133537206931702,0.896,0.9045936395759716,1000.0,0.5880740233036327,0.858,0.6978446522976821,1000.0,0.6088929219600726,0.671,0.6384395813510944,1000.0,0.82560706401766,0.748,0.7848898216159497,1000.0,0.7965260545905707,0.642,0.7109634551495015,1000.0,0.9378531073446328,0.664,0.7775175644028103,1000.0,0.8291708291708292,0.83,0.8295852073963018,1000.0,0.8794688457609806,0.861,0.8701364325416877,1000.0,0.8945102260495156,0.831,0.8615863141524106,1000.0,0.804316449882552,0.7870000000000001,0.789190237069102,10000.0,0.804316449882552,0.787,0.789190237069102,10000.0
Mixed,Xception,Zoom Blur 4,2024-11-04 18:57:52.253845,1473.468724489212,5,0.7719,0.7989376187324524,0.7308333333333333,0.877,0.7972727272727272,1000.0,0.9337606837606838,0.874,0.9028925619834712,1000.0,0.5873347251217815,0.844,0.6926549035699632,1000.0,0.5677685950413223,0.687,0.6217194570135747,1000.0,0.7935349322210636,0.761,0.7769270035732516,1000.0,0.7853403141361257,0.6,0.6802721088435374,1000.0,0.9473684210526316,0.612,0.7436208991494533,1000.0,0.8364779874213837,0.798,0.8167860798362334,1000.0,0.8629032258064516,0.856,0.859437751004016,1000.0,0.8980044345898004,0.81,0.8517350157728707,1000.0,0.7943326652484577,0.7718999999999999,0.7743318508019099,10000.0,0.7943326652484578,0.7719,0.7743318508019098,10000.0
Mixed,Xception,Zoom Blur 5,2024-11-04 18:57:59.274639,1473.468724489212,5,0.7371,0.92782324552536,0.6825019794140934,0.862,0.761820592134335,1000.0,0.9363636363636364,0.824,0.876595744680851,1000.0,0.536554354736173,0.844,0.6560435289545278,1000.0,0.5229007633587787,0.685,0.5930735930735931,1000.0,0.7573604060913706,0.746,0.7516372795969773,1000.0,0.7708628005657708,0.545,0.638547158758055,1000.0,0.9576427255985268,0.52,0.6740116655865198,1000.0,0.8269858541893362,0.76,0.792079207920792,1000.0,0.8442871587462083,0.835,0.839617898441428,1000.0,0.9025270758122744,0.75,0.819224467504096,1000.0,0.7737986754876168,0.7371,0.7402651136651175,10000.0,0.7737986754876168,0.7371,0.7402651136651175,10000.0
Mixed,Xception,In-Distribution,2024-11-04 19:26:27.537209,1696.1608066558838,6,0.8455,0.5461540222167969,0.8093947606142728,0.896,0.8504983388704318,1000.0,0.9394550958627648,0.931,0.9352084379708688,1000.0,0.758325404376784,0.797,0.7771818625060947,1000.0,0.6942800788954635,0.704,0.6991062562065541,1000.0,0.909313725490196,0.742,0.8171806167400881,1000.0,0.7976939203354297,0.761,0.7789150460593653,1000.0,0.8906882591093117,0.88,0.8853118712273642,1000.0,0.8976697061803445,0.886,0.8917966784096627,1000.0,0.8700460829493087,0.944,0.905515587529976,1000.0,0.9076464746772592,0.914,0.9108121574489288,1000.0,0.8474513508491135,0.8455,0.8451526852969335,10000.0,0.8474513508491136,0.8455,0.8451526852969334,10000.0
Mixed,Xception,Brightness 1,2024-11-04 19:26:39.476988,1696.1608066558838,6,0.8405,0.562829852104187,0.7873462214411248,0.896,0.8381665107577175,1000.0,0.9255213505461768,0.932,0.9287493771798704,1000.0,0.7530631479736098,0.799,0.7753517709849589,1000.0,0.6754385964912281,0.693,0.6841066140177691,1000.0,0.9,0.729,0.8055248618784531,1000.0,0.8076923076923077,0.756,0.7809917355371901,1000.0,0.9040247678018576,0.876,0.8897917724733366,1000.0,0.9051987767584098,0.888,0.8965169106511862,1000.0,0.8615948670944088,0.94,0.8990913438546149,1000.0,0.9133537206931702,0.896,0.9045936395759716,1000.0,0.8433233756492294,0.8405000000000001,0.8402884536911067,10000.0,0.8433233756492293,0.8405,0.8402884536911069,10000.0
Mixed,Xception,Brightness 2,2024-11-04 19:26:46.349188,1696.1608066558838,6,0.8323,0.5992136001586914,0.7583612040133779,0.907,0.8260473588342441,1000.0,0.9168316831683168,0.926,0.9213930348258706,1000.0,0.75,0.792,0.7704280155642024,1000.0,0.6549429657794676,0.689,0.6715399610136451,1000.0,0.8968944099378882,0.722,0.7999999999999999,1000.0,0.8076086956521739,0.743,0.7739583333333332,1000.0,0.9059196617336152,0.857,0.880781089414183,1000.0,0.905894519131334,0.876,0.8906964921199797,1000.0,0.8546617915904936,0.935,0.8930276981852913,1000.0,0.9182389937106918,0.876,0.8966223132036847,1000.0,0.8369353924717359,0.8323,0.8324494296494434,10000.0,0.836935392471736,0.8323,0.8324494296494434,10000.0
Mixed,Xception,Brightness 3,2024-11-04 19:26:53.181953,1696.1608066558838,6,0.8183,0.6533339619636536,0.7223101265822784,0.913,0.8065371024734982,1000.0,0.9072978303747534,0.92,0.9136047666335648,1000.0,0.7440758293838863,0.785,0.7639902676399027,1000.0,0.6227436823104693,0.69,0.6546489563567363,1000.0,0.8978288633461047,0.703,0.7885586090858103,1000.0,0.8008998875140607,0.712,0.7538380095288513,1000.0,0.9017278617710583,0.835,0.8670820353063344,1000.0,0.9038054968287528,0.855,0.8787255909558069,1000.0,0.8446069469835467,0.924,0.8825214899713467,1000.0,0.9185667752442996,0.846,0.8807912545549192,1000.0,0.826386330033921,0.8183,0.8190298082506772,10000.0,0.8263863300339209,0.8183,0.819029808250677,10000.0
Mixed,Xception,Brightness 4,2024-11-04 19:27:00.126194,1696.1608066558838,6,0.799,0.7242014408111572,0.6789940828402367,0.918,0.7806122448979591,1000.0,0.8956692913385826,0.91,0.902777777777778,1000.0,0.7271872060206962,0.773,0.7493940862821135,1000.0,0.5807787903893952,0.701,0.6352514725872225,1000.0,0.9006622516556292,0.68,0.774928774928775,1000.0,0.7976190476190477,0.67,0.7282608695652173,1000.0,0.8982102908277405,0.803,0.8479408658922915,1000.0,0.9134295227524972,0.823,0.8658600736454497,1000.0,0.8218181818181818,0.904,0.860952380952381,1000.0,0.926605504587156,0.808,0.8632478632478633,1000.0,0.8140974169849164,0.799,0.8009226409777049,10000.0,0.8140974169849163,0.799,0.800922640977705,10000.0
Mixed,Xception,Brightness 5,2024-11-04 19:27:07.237977,1696.1608066558838,6,0.7495,0.9226186275482178,0.5850995504174695,0.911,0.7125537739538523,1000.0,0.888,0.888,0.888,1000.0,0.6886005560704356,0.743,0.7147667147667148,1000.0,0.4893177119228118,0.71,0.5793553651570787,1000.0,0.8992907801418439,0.634,0.7436950146627564,1000.0,0.7672872340425532,0.577,0.658675799086758,1000.0,0.8902439024390244,0.73,0.8021978021978022,1000.0,0.9196538936959208,0.744,0.8225538971807628,1000.0,0.7932011331444759,0.84,0.8159300631374452,1000.0,0.9348958333333334,0.718,0.8122171945701356,1000.0,0.7855590595207869,0.7494999999999999,0.7549945624713306,10000.0,0.7855590595207868,0.7495,0.7549945624713307,10000.0
Mixed,Xception,Contrast 1,2024-11-04 19:27:14.306016,1696.1608066558838,6,0.8349,0.5689207315444946,0.7875787578757876,0.875,0.8289909995262909,1000.0,0.9466666666666668,0.923,0.9346835443037976,1000.0,0.7131647776809067,0.818,0.7619934792734047,1000.0,0.674264007597341,0.71,0.69167072576717,1000.0,0.8363252375923971,0.792,0.8135593220338982,1000.0,0.847457627118644,0.7,0.7667031763417306,1000.0,0.895169578622816,0.871,0.8829194120628485,1000.0,0.9413754227733936,0.835,0.885002649708532,1000.0,0.8296751536435469,0.945,0.8835904628330995,1000.0,0.9341825902335456,0.88,0.9062821833161688,1000.0,0.8405859819805045,0.8349,0.8355395955166941,10000.0,0.8405859819805044,0.8349,0.8355395955166941,10000.0
Mixed,Xception,Contrast 2,2024-11-04 19:27:21.224746,1696.1608066558838,6,0.7426,0.9011694192886353,0.7269338303821062,0.78,0.7525325615050651,1000.0,0.9491525423728814,0.84,0.8912466843501327,1000.0,0.553314121037464,0.768,0.6432160804020101,1000.0,0.5721476510067114,0.682,0.6222627737226278,1000.0,0.6949602122015915,0.786,0.7376818395119662,1000.0,0.8710801393728222,0.5,0.6353240152477764,1000.0,0.8612021857923498,0.788,0.822976501305483,1000.0,0.9720588235294118,0.661,0.7869047619047619,1000.0,0.6514522821576764,0.942,0.7702371218315617,1000.0,0.9483240223463688,0.679,0.7913752913752914,1000.0,0.7800625810199383,0.7426000000000001,0.7453757631156676,10000.0,0.7800625810199383,0.7426,0.7453757631156677,10000.0
Mixed,Xception,Contrast 3,2024-11-04 19:27:28.092067,1696.1608066558838,6,0.6425,1.282842993736267,0.6841085271317829,0.706,0.6948818897637795,1000.0,0.9463806970509384,0.706,0.8087056128293242,1000.0,0.4566360052562417,0.695,0.5511498810467882,1000.0,0.4837490551776266,0.64,0.5510116229014206,1000.0,0.5659824046920822,0.772,0.6531302876480541,1000.0,0.8492822966507177,0.355,0.5007052186177714,1000.0,0.8357843137254902,0.682,0.751101321585903,1000.0,0.970873786407767,0.5,0.6600660066006601,1000.0,0.5183537263626251,0.932,0.6661901358112938,1000.0,0.9377682403433476,0.437,0.5961800818553887,1000.0,0.7248919052798619,0.6425000000000001,0.6433122058660383,10000.0,0.7248919052798619,0.6425,0.6433122058660383,10000.0
Mixed,Xception,Contrast 4,2024-11-04 19:27:35.022757,1696.1608066558838,6,0.492,1.974109411239624,0.6042780748663101,0.565,0.5839793281653747,1000.0,0.9373695198329852,0.449,0.6071670047329276,1000.0,0.3651580905145691,0.589,0.4508228090317642,1000.0,0.3681847338037203,0.574,0.4486127393513091,1000.0,0.4071753986332574,0.715,0.5188679245283019,1000.0,0.7928286852589641,0.199,0.3181454836131095,1000.0,0.8083623693379791,0.464,0.5895806861499365,1000.0,0.9800664451827242,0.295,0.4534973097617217,1000.0,0.3863732543377063,0.913,0.5429675884626821,1000.0,0.9289940828402368,0.157,0.2686056458511549,1000.0,0.6578790654608453,0.492,0.4782246519648282,10000.0,0.6578790654608453,0.492,0.4782246519648281,10000.0
Mixed,Xception,Contrast 5,2024-11-04 19:27:42.029985,1696.1608066558838,6,0.2464,3.632289409637451,0.356858846918489,0.359,0.357926221335992,1000.0,1.0,0.005,0.0099502487562189,1000.0,0.2612612612612612,0.203,0.2284749577940349,1000.0,0.2452956989247312,0.365,0.2934083601286174,1000.0,0.2346463362981787,0.554,0.3296637905385302,1000.0,0.4074074074074074,0.033,0.061054579093432,1000.0,0.6842105263157895,0.039,0.0737937559129612,1000.0,1.0,0.004,0.0079681274900398,1000.0,0.2136934375740345,0.902,0.3455276766902892,1000.0,0.0,0.0,0.0,1000.0,0.4403373514699892,0.2464,0.1707767717740115,10000.0,0.4403373514699891,0.2464,0.1707767717740115,10000.0
Mixed,Xception,Defocus Blur 1,2024-11-04 19:27:48.875234,1696.1608066558838,6,0.8413,0.5493936538696289,0.8137614678899082,0.887,0.8488038277511961,1000.0,0.935483870967742,0.928,0.931726907630522,1000.0,0.7492957746478873,0.798,0.7728813559322034,1000.0,0.6768935762224353,0.706,0.6911404796867352,1000.0,0.9044740024183796,0.748,0.8188286808976464,1000.0,0.786833855799373,0.753,0.7695452222789986,1000.0,0.9023883696780892,0.869,0.8853795211411105,1000.0,0.9071207430340558,0.879,0.8928390045708482,1000.0,0.857402361489555,0.944,0.8986197049024274,1000.0,0.9073514602215508,0.901,0.9041645760160562,1000.0,0.8441005482368975,0.8413,0.8413929280807745,10000.0,0.8441005482368975,0.8413,0.8413929280807745,10000.0
Mixed,Xception,Defocus Blur 2,2024-11-04 19:27:58.254969,1696.1608066558838,6,0.8303,0.576015830039978,0.813780260707635,0.874,0.8428158148505304,1000.0,0.934010152284264,0.92,0.9269521410579346,1000.0,0.7242314647377939,0.801,0.7606837606837608,1000.0,0.648964896489649,0.721,0.6830885836096636,1000.0,0.8717339667458432,0.734,0.7969598262757872,1000.0,0.767223382045929,0.735,0.7507660878447395,1000.0,0.9171270718232044,0.83,0.8713910761154855,1000.0,0.9147121535181236,0.858,0.8854489164086687,1000.0,0.8423864648263579,0.946,0.8911917098445595,1000.0,0.9227557411273486,0.884,0.9029622063329928,1000.0,0.8356925554306148,0.8302999999999999,0.8312260123024121,10000.0,0.835692555430615,0.8303,0.8312260123024123,10000.0
Mixed,Xception,Defocus Blur 3,2024-11-04 19:28:05.301422,1696.1608066558838,6,0.8125,0.634652853012085,0.804162724692526,0.85,0.8264462809917356,1000.0,0.9310699588477366,0.905,0.9178498985801218,1000.0,0.6937014667817084,0.804,0.7447892542843909,1000.0,0.5986733001658375,0.722,0.6545784224841342,1000.0,0.8578313253012049,0.712,0.7781420765027323,1000.0,0.7428571428571429,0.702,0.7218508997429305,1000.0,0.9270588235294116,0.788,0.851891891891892,1000.0,0.9238410596026492,0.837,0.8782791185729275,1000.0,0.8181034482758621,0.949,0.8787037037037037,1000.0,0.93551912568306,0.856,0.8939947780678851,1000.0,0.8232818375737139,0.8125,0.8146526324822455,10000.0,0.8232818375737139,0.8125,0.8146526324822454,10000.0
Mixed,Xception,Defocus Blur 4,2024-11-04 19:28:12.311574,1696.1608066558838,6,0.7836,0.72701096534729,0.8029126213592233,0.827,0.8147783251231526,1000.0,0.9279749478079332,0.889,0.9080694586312564,1000.0,0.6469135802469136,0.786,0.709706546275395,1000.0,0.540460282108389,0.728,0.6203664252236898,1000.0,0.8483353884093712,0.688,0.759801214798454,1000.0,0.7081081081081081,0.655,0.6805194805194805,1000.0,0.9332460732984292,0.713,0.808390022675737,1000.0,0.9161816065192084,0.787,0.846691769768693,1000.0,0.7786008230452675,0.946,0.854176072234763,1000.0,0.932648401826484,0.817,0.8710021321961621,1000.0,0.8035381832729328,0.7836000000000001,0.7873501447446783,10000.0,0.8035381832729327,0.7836,0.7873501447446783,10000.0
Mixed,Xception,Defocus Blur 5,2024-11-04 19:28:19.257368,1696.1608066558838,6,0.7016,1.0352206230163574,0.7546798029556651,0.766,0.7602977667493797,1000.0,0.941108545034642,0.815,0.8735262593783493,1000.0,0.5411347517730496,0.763,0.6331950207468879,1000.0,0.419774011299435,0.743,0.536462093862816,1000.0,0.7920656634746922,0.579,0.6689774696707105,1000.0,0.6285072951739619,0.56,0.59227921734532,1000.0,0.93,0.558,0.6975000000000001,1000.0,0.9232954545454546,0.65,0.7629107981220659,1000.0,0.7023718439173681,0.918,0.7958387516254877,1000.0,0.9405099150141644,0.664,0.7784290738569755,1000.0,0.7573447283188434,0.7016,0.7099416451357993,10000.0,0.7573447283188434,0.7016,0.7099416451357992,10000.0
Mixed,Xception,Elastic 1,2024-11-04 19:28:26.573248,1696.1608066558838,6,0.7952,0.7194107174873352,0.7564674397859055,0.848,0.7996228194247996,1000.0,0.9048582995951416,0.894,0.8993963782696178,1000.0,0.6462530217566479,0.802,0.7157518964747882,1000.0,0.6255792400370713,0.675,0.6493506493506492,1000.0,0.8566037735849057,0.681,0.758774373259053,1000.0,0.7644394110985278,0.675,0.7169410515135423,1000.0,0.8801742919389978,0.808,0.8425443169968717,1000.0,0.8986636971046771,0.807,0.8503688092729189,1000.0,0.8005115089514067,0.939,0.864242982052462,1000.0,0.9103982300884956,0.823,0.8644957983193278,1000.0,0.8043948913941776,0.7952,0.796148907493403,10000.0,0.8043948913941776,0.7952,0.7961489074934031,10000.0
Mixed,Xception,Elastic 2,2024-11-04 19:28:33.437005,1696.1608066558838,6,0.7984,0.6894887089729309,0.7624113475177305,0.86,0.8082706766917293,1000.0,0.9152196118488254,0.896,0.9055078322385044,1000.0,0.6603148301574151,0.797,0.7222473946533757,1000.0,0.6038732394366197,0.686,0.6423220973782772,1000.0,0.8783610755441741,0.686,0.7703537338573835,1000.0,0.7544843049327354,0.673,0.711416490486258,1000.0,0.8852459016393442,0.81,0.8459530026109661,1000.0,0.900890868596882,0.809,0.8524762908324552,1000.0,0.8100172711571675,0.938,0.8693234476367007,1000.0,0.9150110375275938,0.829,0.8698845750262328,1000.0,0.8085829488358488,0.7984,0.7997755541411883,10000.0,0.8085829488358488,0.7984,0.7997755541411883,10000.0
Mixed,Xception,Elastic 3,2024-11-04 19:28:40.471046,1696.1608066558838,6,0.784,0.7332688570022583,0.7638009049773755,0.844,0.8019002375296913,1000.0,0.9225130890052357,0.881,0.9012787723785166,1000.0,0.640737770649559,0.799,0.7111704494882066,1000.0,0.5643879173290938,0.71,0.6288751107174491,1000.0,0.85375,0.683,0.758888888888889,1000.0,0.7242524916943521,0.654,0.6873357856016815,1000.0,0.8990267639902676,0.739,0.8111964873765093,1000.0,0.904816513761468,0.789,0.842948717948718,1000.0,0.7982905982905983,0.934,0.8608294930875576,1000.0,0.9297235023041476,0.807,0.8640256959314775,1000.0,0.8001299552002097,0.784,0.7868449638948697,10000.0,0.8001299552002098,0.784,0.7868449638948696,10000.0
